46,1.8582980141714893e-78,1.0679920733608831e-98,1.0,truepos
47,3.0979042136237016e-48,8.944055065759192e-80,1.0,truepos
48,3.2933591451383537e-80,6.904865304772628e-123,1.0,truepos
49,2.23379561882926e-56,8.921136116212893e-142,1.0,truepos
50,1.2354724102853399e-61,1.5607908743055977e-136,1.0,truepos
51,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falseneg
52,2.3405848540376035e-35,6.677491822207535e-84,1.0,truepos
53,5.155610713682441e-45,2.219015331265135e-75,1.0,truepos
54,1.2790079912877564e-73,5.30998016479198e-140,1.0,truepos
55,5.351130127083366e-34,5.26703665891963e-69,1.0,truepos
56,3.973854916813976e-34,1.7790728560290893e-45,0.999999999995523,truepos
57,8.703926315673924e-38,8.437717942161373e-60,1.0,truepos
58,1.711804321390819e-114,6.486519134404708e-217,1.0,truepos
59,5.0961171923539245e-40,3.421505721095826e-103,1.0,truepos
60,4.276276394122227e-45,7.944565129046626e-96,1.0,truepos
61,2.0070616129511565e-48,8.107427794376412e-117,1.0,truepos
62,2.3088879813273698e-62,1.5804919369681076e-136,1.0,truepos
63,5.216813260551385e-157,1.9824341644418497e-245,1.0,truepos
64,1.2140858853435346e-45,4.042472959942393e-108,1.0,truepos
65,1.2222348502035529e-54,8.115855655757161e-128,1.0,truepos
66,8.010831934972008e-56,1.4181387999235667e-74,1.0,truepos
67,9.671117636719256e-41,2.311000719567917e-84,1.0,truepos
68,1.9338995631625207e-75,4.812452814797681e-169,1.0,truepos
69,6.708653326550147e-60,4.019218757839266e-126,1.0,truepos
70,3.8511708811250763e-54,6.042623195063576e-110,1.0,truepos
71,8.126768167828122e-45,5.83672880699899e-102,1.0,truepos
72,1.0297398835257198e-36,3.6690429945133717e-101,1.0,truepos
73,3.921725503288797e-55,3.093262936703548e-94,1.0,truepos
74,3.581607883673409e-34,2.1162710019076715e-49,0.9999999999999994,truepos
75,1.6805317694003293e-47,2.7085740789670117e-95,1.0,truepos
76,2.9151826717230278e-83,1.2952501249030305e-157,1.0,truepos
77,6.079624010260439e-44,1.2996997572482094e-78,1.0,truepos
78,1.3154882413385468e-182,0.0,1.0,truepos
79,5.585255454196554e-36,1.2037967861846396e-85,1.0,truepos
80,6.466249982240224e-34,3.122304126925805e-88,1.0,truepos
81,1.3414176471548899e-36,3.8584445188349076e-85,1.0,truepos
82,6.007767227913676e-55,3.181439939260896e-89,1.0,truepos
83,4.1087319798010955e-67,8.586968512141538e-127,1.0,truepos
84,1.5266125977165423e-178,3e-323,1.0,truepos
85,1.7921677385532117e-37,2.6657694563705644e-88,1.0,truepos
86,3.3177518113111295e-107,2.371198847619644e-194,1.0,truepos
87,4.1403904732017466e-45,6.551174174934601e-64,1.0,truepos
88,2.169619041766309e-102,5.7835886007270885e-84,3.751337087657918e-19,falseneg
89,4.072181802203352e-79,1.6822602913018167e-152,1.0,truepos
90,8.265559207643708e-42,7.451734020552572e-63,1.0,truepos
91,7.69642656203359e-58,3.380440521344898e-105,1.0,truepos
92,2.291020258187217e-45,1.6743886961893016e-106,1.0,truepos
93,1.7770582043098132e-38,3.808561305251562e-85,1.0,truepos
94,9.83807474759702e-45,2.995081253603798e-101,1.0,truepos
95,8.367464121684137e-42,6.456975407608143e-87,1.0,truepos
96,1.5317594119035803e-52,1.3923719605224566e-141,1.0,truepos
97,4.559575182442885e-180,1.01997538166555e-274,1.0,truepos
98,6.432628763041693e-35,5.554119717338146e-69,1.0,truepos
99,6.489333624534643e-64,1.0038041568489638e-144,1.0,truepos
100,3.919048272327517e-44,4.59109172521207e-72,1.0,truepos
101,8.804333568201451e-64,9.392077223157578e-123,1.0,truepos
102,2.9544435867321705e-151,9.057168162048218e-296,1.0,truepos
103,2.515802508731761e-35,1.7020952519416868e-45,0.9999999999323438,truepos
104,3.0547068018426373e-37,1.0051930783847943e-81,1.0,truepos
105,3.0216322104401435e-45,5.733868203580871e-107,1.0,truepos
106,2.697039848260207e-80,1.1284621105979857e-121,1.0,truepos
107,7.69642656203359e-58,3.380440521344898e-105,1.0,truepos
108,3.1281977990975273e-75,1.44679609272198e-119,1.0,truepos
109,4.4982800608038673e-32,4.021297551394885e-71,1.0,truepos
110,2.997104566197926e-140,9.04595278110527e-199,1.0,truepos
111,5.274720059898091e-54,6.979810919564005e-80,1.0,truepos
112,7.241718043638904e-43,1.6626662819737963e-54,0.999999999997704,truepos
113,2.3837116163291314e-66,9.866382321852483e-126,1.0,truepos
114,1.1455385369216324e-39,1.524931438229761e-84,1.0,truepos
115,7.192869337463182e-33,1.728211242794193e-79,1.0,truepos
116,5.124436953304976e-56,1.5643438496448058e-103,1.0,truepos
117,3.951999576326708e-61,5.078031897825487e-105,1.0,truepos
118,2.8070870998002194e-44,1.8081351106710846e-107,1.0,truepos
119,3.8618161441038655e-50,2.6211063352697217e-100,1.0,truepos
120,8.403823750093793e-65,5.617325257404824e-141,1.0,truepos
121,4.171688062453735e-45,1.0680581075515084e-110,1.0,truepos
122,1.307668143685671e-46,6.887945387167137e-78,1.0,truepos
123,2.322261364891829e-92,7.147943090892777e-192,1.0,truepos
124,5.551415003286942e-37,2.0029236636482093e-65,1.0,truepos
125,3.0756401263849266e-49,5.061216920578424e-94,1.0,truepos
126,5.052523128702429e-41,1.2059692193953217e-89,1.0,truepos
127,7.783986508247626e-55,6.181791728324547e-121,1.0,truepos
128,6.848557507696221e-60,1.3702440213978179e-92,1.0,truepos
129,3.508088403465087e-54,7.90495099187257e-133,1.0,truepos
130,9.90900808836829e-58,6.020474341188304e-56,0.016192342142242303,falseneg
131,1.3058843736544654e-36,4.85938903885441e-78,1.0,truepos
132,8.723686169951175e-46,2.353333810045775e-99,1.0,truepos
133,5.603081130086371e-54,2.2065026960976544e-126,1.0,truepos
134,2.38280357934674e-76,1.9319486391821034e-107,1.0,truepos
135,3.7871753650169204e-121,1.1728893038268868e-192,1.0,truepos
136,1.669503948407754e-41,6.934332863187753e-89,1.0,truepos
137,2.6842728610997352e-61,1.457797093842414e-138,1.0,truepos
138,1.1272129955337784e-65,3.3531595478272792e-161,1.0,truepos
139,3.9922384145016873e-44,6.497217663979017e-57,0.9999999999998372,truepos
140,6.598927078250373e-31,2.9589046142805203e-53,1.0,truepos
141,5.901223366262108e-76,3.783061561895522e-151,1.0,truepos
142,6.436519845102227e-47,1.863314775367117e-118,1.0,truepos
143,3.1135681672694167e-72,4.4703968454002254e-125,1.0,truepos
144,2.6718659111855353e-62,1.997698660112186e-86,1.0,truepos
145,1.2155897381249745e-52,3.181568138638333e-89,1.0,truepos
146,1.4866068229207104e-51,2.5135858269585093e-120,1.0,truepos
147,4.218333050056945e-88,2.2541988179693365e-169,1.0,truepos
148,1.6189151423518318e-45,6.73813094114328e-101,1.0,truepos
149,7.5362284638922e-55,2.2012645696268535e-115,1.0,truepos
150,2.748454945140055e-56,4.006465161722136e-84,1.0,truepos
151,9.759255599844664e-45,6.026464181546098e-117,1.0,truepos
152,2.2622571801689803e-43,1.8029457770573256e-104,1.0,truepos
153,1.9803360478569595e-51,1.0214474860534317e-84,1.0,truepos
154,4.8711851276680905e-68,1.3243441156999512e-92,1.0,truepos
155,1.1630596908458226e-107,5.528942112967266e-87,2.103584496061278e-21,falseneg
156,1.3146408289853344e-37,2.87254200445024e-66,1.0,truepos
157,3.5482458884733513e-53,1.6122052620509703e-82,1.0,truepos
158,3.9789405510910674e-95,5.72848462563324e-180,1.0,truepos
159,9.228484768468222e-43,8.652931503853344e-81,1.0,truepos
160,2.1811261586993183e-82,1.461317204314894e-184,1.0,truepos
161,5.925966729901955e-44,3.6744286473808534e-97,1.0,truepos
162,9.92522264215727e-71,4.8295001408782874e-107,1.0,truepos
163,1.851024314566541e-74,2.696858275250246e-157,1.0,truepos
164,0.0,0.0,0.5,falseneg
165,8.56005991265352e-52,5.5592114463606315e-56,0.9999350606129945,truepos
166,1.026593820999131e-71,3.0919165714080846e-126,1.0,truepos
167,2.6779450174468836e-165,1.9214e-320,1.0,truepos
168,3.0545569715731646e-47,9.470171805646973e-89,1.0,truepos
169,3.896653574904008e-80,1.4570283363565842e-49,2.674384209059312e-31,falseneg
170,1.1395791793257694e-75,1.0004118497093953e-47,1.1391100371879843e-28,falseneg
171,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falseneg
172,1.9400969951808805e-72,6.583572658234718e-49,2.946875649278681e-24,falseneg
173,3.718421147454066e-52,1.1866066144953993e-107,1.0,truepos
174,6.735028879314527e-46,3.837733964558323e-92,1.0,truepos
175,1.6690190020268373e-47,3.297771696876422e-87,1.0,truepos
176,2.0962111728603854e-39,4.232757016854574e-95,1.0,truepos
177,1.0298135843685344e-120,4.653166731162799e-252,1.0,truepos
178,1.9340847363958478e-66,9.262522151640812e-120,1.0,truepos
179,6.708653326550147e-60,4.019218757839266e-126,1.0,truepos
180,7.171813770628108e-120,1.9883776705007912e-216,1.0,truepos
181,5.155610713682441e-45,2.219015331265135e-75,1.0,truepos
182,9.553892347478573e-35,2.2131738336178263e-82,1.0,truepos
183,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
184,9.076410736601091e-141,4.030522346822349e-60,2.251919219293475e-81,falsepos
185,1.0263539095141702e-49,3.088669962452614e-53,0.9996991543831996,falsepos
186,1.3525583676873157e-133,1.3282218959279128e-64,1.0183225949173207e-69,falsepos
187,1.1294165613108142e-228,1.6087895164252747e-120,7.020287923185715e-109,falsepos
188,4.007033356288958e-45,5.914630242307243e-44,0.06344927479821998,falsepos
189,0.0,3.7786775692465953e-227,0.0,falsepos
190,1.493229012325077e-153,8.813543269189224e-88,1.6942436960004195e-66,falsepos
191,1.599398795503784e-121,1.2326494402846704e-156,1.0,falsepos
192,3.9714514223006656e-64,1.8845097896594084e-40,2.1074188333181514e-24,falsepos
193,1.4854651101137626e-228,1.3920775774344672e-87,1.0670850060320663e-141,falsepos
194,1.5206161387911656e-71,1.0705163285973042e-55,1.420451139482969e-16,falsepos
195,5.878918231147865e-224,6.543426658430344e-72,8.984464162326406e-153,falsepos
196,1.0225131442981752e-98,5.1435293494384437e-70,1.9879601628205161e-29,falsepos
197,0.0,9.725673237888747e-143,0.0,falsepos
198,5.588909018920447e-93,5.2653841842120367e-48,1.0614437282047682e-45,falsepos
199,4.1138159525527574e-75,4.823767574786672e-65,8.52822174456416e-11,falsepos
200,9.803586562162825e-65,6.004287271485438e-51,1.6327644096444594e-14,falsepos
201,1.1616911227592062e-107,2.4537162567532817e-64,4.734415071677185e-44,falsepos
202,7.49860646725603e-271,1.423393581260368e-73,5.268118787367484e-198,falsepos
203,2.965120852069517e-91,1.6170273254138832e-62,1.8336862992161155e-29,falsepos
204,5.704473359310272e-190,1.5256755394359057e-59,3.738981986575868e-131,falsepos
205,1.7189873367317056e-85,2.155081573068512e-95,0.9999999998746307,falsepos
206,6.196779689824974e-96,4.028074395923523e-50,1.5383975271400688e-46,falsepos
207,1.1929124206766015e-136,3.6546777824883597e-56,3.2640700266177323e-81,falsepos
208,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
209,1.3383650056546236e-90,2.081930524223428e-41,6.42848063411646e-50,falsepos
210,2.666119801701602e-81,1.1625089733556959e-57,2.293418685625786e-24,falsepos
211,0.0,1.6032917893490371e-159,0.0,falsepos
212,4.0442885910359e-105,2.629807060891532e-72,1.537865135119397e-33,falsepos
213,0.0,2.613318709057972e-104,0.0,falsepos
214,4.6907295402996055e-57,8.080250372998225e-40,5.8051784582995324e-18,falsepos
215,3.396386173916258e-210,4.78484867117799e-84,7.098210220052991e-127,falsepos
216,0.0,4.496634796619315e-187,0.0,falsepos
217,0.0,5.128928320164673e-164,0.0,falsepos
218,3.4941045023582824e-68,1.6877797250025242e-39,2.0702372771737476e-29,falsepos
219,5.039735840714819e-65,7.107091212977783e-61,7.090634326281436e-05,falsepos
220,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
221,4.3365765423250033e-221,4.965485341959311e-70,8.733439419667788e-152,falsepos
222,0.0,5.056517627245209e-260,0.0,falsepos
223,0.0,1.8801868775261088e-140,0.0,falsepos
224,1.3866342508797638e-60,4.223091769799655e-49,3.2834575388376965e-12,falsepos
225,1.9552964426041973e-190,1.986909681597975e-72,9.84089242059381e-119,falsepos
226,7.114879704537327e-48,2.219232998560554e-69,1.0,falsepos
227,5.7153441115705284e-55,1.6498703032549747e-46,3.4641171978768835e-09,falsepos
228,0.0,0.0,0.5,falsepos
229,2.6229995401473666e-41,1.5332994493082706e-44,0.9994157819532012,falsepos
230,0.0,2.7774771843223205e-97,0.0,falsepos
231,2.2785790283314666e-99,8.799250164550946e-55,2.5895149992564734e-45,falsepos
232,3.2183603307365e-90,1.0161802377730113e-46,3.167115646521163e-44,falsepos
233,2.4597471038519023e-117,1.0273580466587597e-67,2.3942452311067703e-50,falsepos
234,1.6312847507222268e-74,1.0682421999013083e-46,1.5270738703946878e-28,falsepos
235,5.0173283747785256e-82,1.369287924906808e-88,0.999999727088313,falsepos
236,2.976448901096964e-131,5.55607374830008e-82,5.357108339333382e-50,falsepos
237,2.423692825608586e-49,1.3762177015988258e-37,1.761126036083233e-12,falsepos
238,3.0296702259588354e-79,2.850707308009934e-115,1.0,falsepos
239,3.5498009913041505e-152,2.083844319021075e-66,1.7034866563216855e-86,falsepos
240,3.4366439068598406e-48,8.083688616922917e-46,0.004233334072209121,falsepos
241,1.529337518582903e-274,9.806070738849234e-78,1.5595823845365961e-197,falsepos
242,1.1679469507714945e-83,9.679522031909865e-79,1.2066017872085653e-05,falsepos
243,8.741770158764739e-287,1.6839569512379057e-76,5.191207621037172e-211,falsepos
244,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
245,0.0,9.667779460076285e-198,0.0,falsepos
246,1.3108058858029084e-124,3.675109285086996e-61,3.566712671979438e-64,falsepos
247,1.0046579304293379e-222,1.6809156342525236e-125,5.976849224060512e-98,falsepos
248,1.9096783084625586e-279,4.3341755522331646e-94,4.406093582154524e-186,falsepos
249,3.004199922624687e-50,2.2244777117718338e-44,1.3505174043787172e-06,falsepos
250,6.196562708633633e-59,1.3699602050838284e-95,1.0,falsepos
251,5.045784345616842e-58,8.26330372004656e-93,1.0,falsepos
252,7.31193025861474e-80,1.8065342445737422e-131,1.0,falsepos
253,5.090697427256381e-80,2.452170997821015e-44,2.0759960996928622e-36,falsepos
254,1.7566392358035202e-107,6.681380144991205e-46,2.6291562486837554e-62,falsepos
255,5.581993039470379e-88,1.85467809750108e-52,3.009682945515632e-36,falsepos
256,7.295287936029558e-50,3.7208619181485786e-44,1.960640785138424e-06,falsepos
257,5.9346078982995656e-83,7.347156729707375e-79,8.076768731161754e-05,falsepos
258,5.849036688516678e-184,6.158753540751008e-52,9.497111144024505e-133,falsepos
259,2.1442882748911193e-100,6.999783249669274e-161,1.0,falsepos
260,0.0,9.18270711635259e-121,0.0,falsepos
261,1.3108064329720238e-132,9.578448776852253e-67,1.3684955294011518e-66,falsepos
262,1.830837923159203e-61,3.2948649042648763e-43,5.55664033687501e-19,falsepos
263,3.417306924159645e-183,5.811473122669648e-118,5.880276570202596e-66,falsepos
264,0.0,0.0,0.5,falsepos
265,0.0,9.076439925376035e-169,0.0,falsepos
266,4.4087428339608586e-111,2.5089448106901247e-69,1.7572099693767934e-42,falsepos
267,0.0,1.778757531274868e-138,0.0,falsepos
268,3.363233787637491e-160,5.149792845820857e-59,6.530813740142599e-102,falsepos
269,4.55405679889072e-72,8.532917609971296e-73,0.8421977515326241,falsepos
270,0.0,5.932422890577997e-131,0.0,falsepos
271,7.017138784000733e-171,3.389346112921684e-66,2.0703517876938862e-105,falsepos
272,3.0468687401741594e-141,2.0440294269545233e-76,1.4906188237777987e-65,falsepos
273,0.0,2.4617308106854426e-205,0.0,falsepos
274,1.0204192610115459e-83,1.1140501773160465e-85,0.9892003331507556,falsepos
275,1.5453702895227232e-128,7.144905231857911e-44,2.1628982322007314e-85,falsepos
276,2.190756739326162e-258,3.377035001501345e-136,6.487219523493853e-123,falsepos
277,6.772260957103452e-297,1.7746725657856967e-115,3.8160622346157605e-182,falsepos
278,4.206373437894663e-189,2.078232975831603e-54,2.0240143847257966e-135,falsepos
279,5.1947046910942615e-43,7.220390066053592e-43,0.41841844888887925,falsepos
280,1.2242054495609789e-119,2.3898479471234776e-115,5.122262041915056e-05,falsepos
281,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
282,2.2779542529464454e-62,3.045198984162792e-52,7.480477514353023e-11,falsepos
283,1.7866957750418e-80,1.9791613020982985e-38,9.027539964264421e-43,falsepos
284,5.836819755508627e-79,4.820954200006365e-37,1.2107187733708237e-42,falsepos
285,2.924517820391905e-140,3.0061083954898684e-71,9.728584054984925e-70,falsepos
286,1.1909633118509475e-149,9.92574263083142e-80,1.1998732549759731e-70,falsepos
287,2.864299434445418e-89,2.2272402943150346e-72,1.286030717815432e-17,falsepos
288,5.749991773721778e-68,1.3515142297500617e-41,4.254481119880725e-27,falsepos
289,0.0,9.692521236285896e-186,0.0,falsepos
290,4.334923062886409e-248,9.980589981384928e-92,4.343353520154212e-157,falsepos
291,2.5075052348443162e-83,4.736391150341405e-41,5.294126171702631e-43,falsepos
292,5.934110365885963e-49,1.9405514470506204e-58,0.9999999996729836,falsepos
293,5.156303383501672e-55,3.420402577943032e-48,1.5075133668279921e-07,falsepos
294,0.0,1.110752904798193e-138,0.0,falsepos
295,2.1537004033120542e-94,1.830858161896181e-52,1.1763338352117416e-42,falsepos
296,4.9686553703586e-190,4.062561014847962e-53,1.2230352608118423e-137,falsepos
297,4.96977297436616e-51,4.1814308688943735e-45,1.1885326395322762e-06,falsepos
298,0.0,4.840745702326481e-143,0.0,falsepos
299,3.9578515752166897e-79,1.5370911335228866e-70,2.574897140909634e-09,falsepos
300,8.50952745555772e-103,4.285862738945078e-53,1.9854876308176529e-50,falsepos
301,1.1792239077357975e-102,1.1646578807108826e-60,1.0125067002646512e-42,falsepos
302,4.510848584463367e-83,1.9884526163778887e-44,2.2685220393534982e-39,falsepos
303,0.0,2.7230017457976717e-180,0.0,falsepos
304,1.8168024397044334e-52,2.5195107856120848e-46,7.210928169056734e-07,falsepos
305,4.3730675135207104e-216,5.445759795208499e-248,1.0,falsepos
306,6.403825694073273e-91,9.621864191358445e-49,6.655493744990346e-43,falsepos
307,1.0156057797313522e-51,1.0971587396808152e-45,9.256680942202993e-07,falsepos
308,1.558398615089875e-139,2.549172233918022e-59,6.113351598431034e-81,falsepos
309,1.7894749450035485e-260,1.247931146250095e-236,1.4339532676788597e-24,falsepos
310,2.0614358003345386e-89,5.748573452711544e-41,3.5859954078905965e-49,falsepos
311,1.7894749450035485e-260,1.247931146250095e-236,1.4339532676788597e-24,falsepos
312,2.3719632799375128e-191,1.3582676022198434e-96,1.74631514147946e-95,falsepos
313,1.7894749450035485e-260,1.247931146250095e-236,1.4339532676788597e-24,falsepos
314,1.7894749450035485e-260,1.247931146250095e-236,1.4339532676788597e-24,falsepos
315,1.7894749450035485e-260,1.247931146250095e-236,1.4339532676788597e-24,falsepos
316,2.6651652358479585e-75,8.949367440336602e-56,2.978048732065153e-20,falsepos
317,5.9568179844749864e-167,1.3170234750272877e-57,4.522939869656891e-110,falsepos
318,7.042079440415371e-164,1.8235875729161697e-98,3.861662332538332e-66,falsepos
319,4.152479543153406e-261,5.223024590107525e-87,7.950335043450217e-175,falsepos
320,2.118644595626665e-105,1.2608713774999414e-71,1.6803019193183036e-34,falsepos
321,8.671680603697808e-87,9.143656167346598e-60,9.483821837773944e-28,falsepos
322,3.5926375052546874e-71,1.248787547951674e-41,2.8769004873146894e-30,falsepos
323,2.336320728750812e-77,1.2367358609125094e-45,1.8891024369803495e-32,falsepos
324,0.0,5.056517627245209e-260,0.0,falsepos
325,3.1549509610465873e-267,6.865672293061916e-133,4.595254224753508e-135,falsepos
326,0.0,0.0,0.5,falsepos
327,3.2520730215968522e-55,2.3604060400655164e-46,1.377759996337753e-09,falsepos
328,1.4225693391173602e-47,3.0285638483211034e-62,0.999999999999998,falsepos
329,4.173614245578747e-236,3.4473514050607506e-62,1.2106727035288118e-174,falsepos
330,4.1396874631818306e-54,9.454304429607272e-48,4.3786252932620747e-07,falsepos
331,2.9921529581011914e-274,3.305388093547217e-201,9.052349900886e-74,falsepos
332,9.700092771991987e-55,1.6553446176813447e-77,1.0,falsepos
333,9.622775006072547e-193,1.6313775230294957e-95,5.898558040816262e-98,falsepos
334,4.901122137029069e-241,1.2825268816525762e-63,3.821457629577182e-178,falsepos
335,3.1329774370699453e-201,2.5284641481303328e-80,1.2390831957758304e-121,falsepos
336,9.66825410477383e-104,4.5777733117323203e-88,2.1119993163477918e-16,falsepos
337,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
338,0.0,6.470127491913462e-134,0.0,falsepos
339,1.379497630769323e-78,2.0917250001618538e-43,6.595023871027884e-36,falsepos
340,0.0,2.1663310054343063e-119,0.0,falsepos
341,5.713947097809407e-99,4.8870280962561314e-71,1.169206926022538e-28,falsepos
342,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
343,1.7683980803241824e-122,7.94117022294671e-43,2.2268734086750092e-80,falsepos
344,1.4992390682691163e-150,3.6894905701942883e-87,4.063539504290335e-64,falsepos
345,4.7567167013217716e-62,1.649506676838449e-68,0.9999996532259102,falsepos
346,1.624719919893704e-52,8.433195523893597e-67,0.9999999999999949,falsepos
347,1.2794014956071082e-115,1.872433972607964e-83,6.832825692780675e-33,falsepos
348,2.2701858771868488e-232,1.4318721783802295e-170,1.5854668534414442e-62,falsepos
349,2.949803519921098e-71,7.704964919252382e-62,3.82844509962805e-10,falsepos
350,0.0,0.0,0.5,falsepos
351,1.2281410193544037e-87,8.267867935855677e-85,0.001483235347609276,falsepos
352,1.0225131442981752e-98,5.1435293494384437e-70,1.9879601628205161e-29,falsepos
353,4.5743286586605214e-154,1.9098529546749528e-57,2.395120863867265e-97,falsepos
354,4.1396874631818306e-54,9.454304429607272e-48,4.3786252932620747e-07,falsepos
355,7.109319251235412e-90,9.689086660656331e-57,7.337450370945317e-34,falsepos
356,1.868228237257105e-67,1.5671959782946951e-43,1.1920833534105738e-24,falsepos
357,1.3717145949109572e-60,1.6559839541867017e-33,8.283380955733011e-28,falsepos
358,0.0,1.1805507056892533e-174,0.0,falsepos
359,0.0,1.819552388322438e-133,0.0,falsepos
360,0.0,1.819552388322438e-133,0.0,falsepos
361,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
362,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
363,0.0,9.667779460076285e-198,0.0,falsepos
364,0.0,9.667779460076285e-198,0.0,falsepos
365,0.0,9.667779460076285e-198,0.0,falsepos
366,0.0,9.667779460076285e-198,0.0,falsepos
367,0.0,9.667779460076285e-198,0.0,falsepos
368,0.0,9.667779460076285e-198,0.0,falsepos
369,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
370,0.0,1.7688184202525702e-234,0.0,falsepos
371,8.589488667981375e-56,7.617706808185392e-61,0.9999911314403633,falsepos
372,5.75653363712456e-47,1.5754274482555875e-46,0.2676112215355524,falsepos
373,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
374,5.241604181100247e-191,1.2651560433551544e-115,4.143049553950417e-76,falsepos
375,3.485786180012681e-111,7.2712926539826465e-59,4.793901642926502e-53,falsepos
376,3.8523e-319,4.1625542635467886e-114,9.254604272489102e-206,falsepos
377,2.2208373388691834e-113,1.8035742011328e-142,1.0,falsepos
378,1.663166938859005e-76,9.63356149239246e-55,1.7264299814480798e-22,falsepos
379,4.906640839322617e-87,1.8280652977541609e-44,2.6840621313421292e-43,falsepos
380,1.3601044059168335e-126,5.5194506083709e-68,2.4642025129350266e-59,falsepos
381,2.3910575198262262e-113,4.303950937899407e-59,5.5554943686072996e-55,falsepos
382,2.9076651599057944e-198,1.1692264847772214e-144,2.4868279993330862e-54,falsepos
383,0.0,7.89222114547316e-304,0.0,falsepos
384,2.0561961281196333e-238,8.626553226382742e-68,2.383566268195195e-171,falsepos
385,1.0557757489564324e-175,1.8881452777513945e-61,5.5916023062259445e-115,falsepos
386,3.7633469503088227e-141,6.288637639156579e-81,5.9843596757366294e-61,falsepos
387,1.512236155420808e-95,3.947539961967159e-63,3.830831783821189e-33,falsepos
388,1.313471889919725e-137,1.8382657374421243e-61,7.145168748819582e-77,falsepos
389,1.2945731273236035e-217,2.4174473091763e-75,5.355124483621962e-143,falsepos
390,0.0,3.2098856348099877e-161,0.0,falsepos
391,4.213635253172566e-49,7.877353257684477e-44,5.349020891298896e-06,falsepos
